filename,width,height,class,xmin,ymin,xmax,ymax
smallscratches_original_11-jpg_99d28aef-066f-47f2-b8e6-34000c7bdeff_jpg.rf.2c0204850e252889d8207e7d05d92295.jpg,640,640,scratch,338,373,512,558
smallscratches_original_11-jpg_adf613c1-573b-4de6-ad47-ae61f6cb000c_jpg.rf.e535ef70bcee0cbf10f1607ed711b998.jpg,640,640,scratch,57,370,313,641
smallscratches_original_11-jpg_b4eb853c-146b-4be9-914f-4fed9d104722_jpg.rf.9b83895b3eda83bfdb9bd14e3a54ea31.jpg,640,640,scratch,338,31,559,254
smallscratches_original_11-jpg_c3801b5f-3eb2-495e-9da2-ea541ad4eb8a_jpg.rf.55e4336e05a00473baf7fa06a1887159.jpg,640,640,scratch,385,344,641,601
smallscratches_original_11-jpg_c62c53e0-869c-4192-ac27-722042393181_jpg.rf.aa1c7e6d82da159d6f0755f46fa4576a.jpg,640,640,scratch,130,330,303,582
smallscratches_original_11-jpg_cd4c29f5-e2f2-40b6-9e52-511d880b955f_jpg.rf.54cc3a08f0f7bfa389034b73c35f26f5.jpg,640,640,scratch,326,373,570,641
smallscratches_original_11-jpg_fa36e1d2-f8a0-4ea5-a919-ab69bdedd861_jpg.rf.1c0a16a111435cd67d3fb2b37040f4f0.jpg,640,640,scratch,384,295,641,570
smallscratches_original_12-jpg_0547ae62-452b-4048-8b52-8ec87baae4d1_jpg.rf.3c99983d2c8a90f04385d417dcd7408c.jpg,640,640,scratch,90,233,485,308
smallscratches_original_12-jpg_0a47a0e2-8c63-49f2-948e-6586004fa28e_jpg.rf.d45b82dcdc3e03fc94dc0a8c419ea505.jpg,640,640,scratch,232,126,311,557
smallscratches_original_12-jpg_24586ec4-6378-4f02-9ca1-8c66bf70ed67_jpg.rf.46176849fce0ed4cecbd548cf97498c0.jpg,640,640,scratch,92,172,543,313
smallscratches_original_12-jpg_2ef02b66-bef3-4ba7-a7e3-b3deed7ba817_jpg.rf.31f77682171cbc479211d9718727668c.jpg,640,640,scratch,109,167,561,335
smallscratches_original_12-jpg_35676286-dd4a-4c40-98c5-80bd2b455339_jpg.rf.9d74ab43f45523fbce17c51ff8a8046b.jpg,640,640,scratch,98,224,511,316
smallscratches_original_12-jpg_40e8d3cb-fc73-4101-8a8c-00cfc9c409d3_jpg.rf.6000f0244a4bfb44041d092e0193c4a6.jpg,640,640,scratch,109,152,555,354
smallscratches_original_12-jpg_4d81e6b4-8328-4700-a332-2c002bffa2ba_jpg.rf.b93c382d5068bb30c518dbc860329853.jpg,640,640,scratch,344,80,470,606
smallscratches_original_12-jpg_5d619091-ee9f-421c-a420-8ccbd7322894_jpg.rf.1ba92e85c0e665d9e18f07fae1cec621.jpg,640,640,scratch,64,160,618,301
smallscratches_original_12-jpg_67bb5d1c-dab1-4814-85fc-7ad6a169ce3c_jpg.rf.a6de160c9800ce83efb5f77bf69392a4.jpg,640,640,scratch,82,218,528,335
smallscratches_original_12-jpg_696a2be9-95b3-4ac0-a47d-1cb7ca5bd953_jpg.rf.2967a2d12dd6d87108f5162050428839.jpg,640,640,scratch,3,130,637,333
smallscratches_original_12-jpg_761f2b9a-61a9-4d29-9e4c-5542eebdd93b_jpg.rf.27b36960a22861501636328b1c027366.jpg,640,640,scratch,1,137,623,366
smallscratches_original_12-jpg_7a85d73c-49e0-4367-beb1-8c92f88f81bb_jpg.rf.aae74f1c87365cad558aebeed396bba7.jpg,640,640,scratch,44,352,621,475
smallscratches_original_12-jpg_897d752a-3e77-4e1d-8488-e4d9a6eb3e06_jpg.rf.7adee38bbaa13e12f4b5723df21826a6.jpg,640,640,scratch,49,98,581,359
smallscratches_original_12-jpg_8c48631e-d862-4494-b816-1eb0e07611b3_jpg.rf.0660d8f18a6e6fa090f84b65c9ff0f7e.jpg,640,640,scratch,98,188,544,317
smallscratches_original_12-jpg_b7aba7e4-a0f0-45ad-b19a-209cbc97f899_jpg.rf.9c90f8a7c7084d821984a4c72aa0b4be.jpg,640,640,scratch,93,156,554,338
smallscratches_original_12-jpg_c077b9e6-775b-4bd7-a7dc-701d452e1665_jpg.rf.d615996cfa8674a5d84979afef84cc62.jpg,640,640,scratch,9,103,636,326
smallscratches_original_12-jpg_c1977a28-acd0-4ca9-ba83-0844285b6200_jpg.rf.89e53a5ea5c25c33e19d6b5129be26a5.jpg,640,640,scratch,234,119,297,562
smallscratches_original_12-jpg_d4fb8e35-c3e7-4f3c-bff2-75edca090926_jpg.rf.5685bab26244bd1eb47ade8f243bc45a.jpg,640,640,scratch,96,230,541,311
smallscratches_original_12-jpg_dcaf66b6-af44-4986-83a0-8cbe285850a3_jpg.rf.af94b4733cd9043880b174a9d74a6ec5.jpg,640,640,scratch,14,160,583,353
smallscratches_original_12-jpg_e82d9655-77ec-4f72-a435-b5fcd7cce7ef_jpg.rf.8e27ebce303755dfa2958cbc4f9d6277.jpg,640,640,scratch,74,78,560,396
smallscratches_original_12-jpg_f003ac73-1fd9-48ac-96bc-b23e7dc8ed1c_jpg.rf.66c4e83cee97503bd39405ee10ef189e.jpg,640,640,scratch,117,226,553,316
smallscratches_original_12-jpg_f68abd71-a3bd-4dac-b180-e7d9708befd9_jpg.rf.49cf36c1a459e3f186bcfb65019f247f.jpg,640,640,scratch,81,31,375,597
smallscratches_original_12-jpg_f908c352-f8ec-4a33-a421-eb8ce8801c1c_jpg.rf.3a7bb03a73ae656a134722c84a9f1084.jpg,640,640,scratch,92,96,559,384
smallscratches_original_12-jpg_f99bc12f-031c-424e-8534-c73413960bb7_jpg.rf.7060a12edcbe926bbbea21952a9df9cf.jpg,640,640,scratch,104,212,556,309
smallscratches_original_13-jpg_1b61b26d-9266-4c87-ad52-ed965d3c5492_jpg.rf.d3c81b3119f72135211c2ae1a01eea13.jpg,640,640,scratch,26,173,640,482
smallscratches_original_13-jpg_1f54ca0f-d423-45de-9277-a16d2e40024c_jpg.rf.2e83f6c06bca8895fea27937bc6bee18.jpg,640,640,scratch,18,230,593,432
smallscratches_original_13-jpg_37089908-eda0-4729-941c-bae79ccb5fa3_jpg.rf.a02ce66b670c6599f26bf9bea2f6850f.jpg,640,640,scratch,7,236,641,424
smallscratches_original_13-jpg_44afff73-d60f-4941-8b44-3901d5a2a7fe_jpg.rf.1a4352df00b79a27ad3d738ae8985dd9.jpg,640,640,scratch,1,222,639,424
smallscratches_original_13-jpg_4696df93-d6ef-44a9-be62-9596d1e37f10_jpg.rf.14c78f53ef481228061330f81219a296.jpg,640,640,scratch,9,226,631,383
smallscratches_original_13-jpg_555ef8ac-5442-46c9-90ee-d32fd84d54f9_jpg.rf.ec1348d22f09e9862ae0c5a5a40de98a.jpg,640,640,scratch,258,12,392,609
smallscratches_original_13-jpg_6fc210d2-f194-4d80-8c9b-f928f26712fc_jpg.rf.9e931a6cafd73a74e32890513ea80535.jpg,640,640,scratch,7,224,641,426
smallscratches_original_13-jpg_70cabcc3-395a-4c0e-8864-e82998128809_jpg.rf.4c51b6011752cd275b1d02d40db82f93.jpg,640,640,scratch,12,254,641,400
smallscratches_original_13-jpg_71e55114-1a47-4ff2-8ab8-6b98e17273d1_jpg.rf.0b32c4e2b404b5e1cda98d0eddff5bae.jpg,640,640,scratch,243,10,403,620
smallscratches_original_13-jpg_74b6d5e2-33c4-42d0-8281-8b072baf7edb_jpg.rf.0e95613c9f4f16976ff08f92e3814423.jpg,640,640,scratch,21,174,625,473
smallscratches_original_13-jpg_772f4da6-fcb9-4162-85ce-f102d36b388b_jpg.rf.c230e564e991cc7dc1fba354f55c055b.jpg,640,640,scratch,1,243,630,417
smallscratches_original_13-jpg_81ae6285-0a83-4b67-bd44-a1797a722730_jpg.rf.6eda74769d26bb6d761b60695cdf52fb.jpg,640,640,scratch,50,247,608,412
smallscratches_original_13-jpg_978794ca-b19f-4ced-806d-5fd1e80d7e46_jpg.rf.bfe2d4e7e05a4c540914077f537b8b4a.jpg,640,640,scratch,33,214,621,443
smallscratches_original_13-jpg_c17ee481-19f9-417b-bbc2-71a9760989e5_jpg.rf.71201b0caeb541c30244534f79870a84.jpg,640,640,scratch,13,158,604,459
smallscratches_original_13-jpg_c20258aa-0982-460f-a1b8-e603aca1b3d4_jpg.rf.18b2423cd52a6355003e49f5eae612d4.jpg,640,640,scratch,11,233,630,377
smallscratches_original_13-jpg_d2e87f4d-65c3-4ec6-90ff-440909f7930f_jpg.rf.b1b4c79382c394eec2253fc474d8ffeb.jpg,640,640,scratch,1,168,636,491
smallscratches_original_13-jpg_de867a4a-bfe0-46cf-a3e0-a991efce046e_jpg.rf.ca3a147976e2c8f776ba781e95593d37.jpg,640,640,scratch,198,8,467,641
smallscratches_original_13-jpg_e414c594-2598-4236-b72c-55cbf6c51980_jpg.rf.77fa93b71d9a31fdfcd8a5fec1034abc.jpg,640,640,scratch,234,32,417,615
smallscratches_original_13-jpg_e6904a7b-ae41-402b-b84a-92ea1085f989_jpg.rf.3a7f4e8b78760accc917a21d643e5c82.jpg,640,640,scratch,260,27,383,640
smallscratches_original_13-jpg_ef601d52-f32c-4dfa-a9a4-d3c863a40fd6_jpg.rf.8f35d05cb56ae4bd0685d8c0bef656bc.jpg,640,640,scratch,7,250,622,406
smallscratches_original_14-jpg_15ebddf2-bc57-4266-9b90-ace17c5424a0_jpg.rf.8d69c87f11e8c9b51a3cce6a574a1310.jpg,640,640,scratch,137,327,316,418
smallscratches_original_14-jpg_15ebddf2-bc57-4266-9b90-ace17c5424a0_jpg.rf.8d69c87f11e8c9b51a3cce6a574a1310.jpg,640,640,scratch,140,499,257,542
smallscratches_original_14-jpg_15ebddf2-bc57-4266-9b90-ace17c5424a0_jpg.rf.8d69c87f11e8c9b51a3cce6a574a1310.jpg,640,640,scratch,166,47,624,340
smallscratches_original_14-jpg_15ebddf2-bc57-4266-9b90-ace17c5424a0_jpg.rf.8d69c87f11e8c9b51a3cce6a574a1310.jpg,640,640,scratch,461,327,636,518
smallscratches_original_14-jpg_20bb6438-e3de-4800-ae19-bb640d741724_jpg.rf.67713315cfcef28eb06d93f5e7e540da.jpg,640,640,scratch,24,176,339,609
smallscratches_original_14-jpg_20bb6438-e3de-4800-ae19-bb640d741724_jpg.rf.67713315cfcef28eb06d93f5e7e540da.jpg,640,640,scratch,332,138,385,302
smallscratches_original_14-jpg_20bb6438-e3de-4800-ae19-bb640d741724_jpg.rf.67713315cfcef28eb06d93f5e7e540da.jpg,640,640,scratch,464,134,500,260
smallscratches_original_14-jpg_20bb6438-e3de-4800-ae19-bb640d741724_jpg.rf.67713315cfcef28eb06d93f5e7e540da.jpg,640,640,scratch,359,460,525,641
smallscratches_original_14-jpg_2345f84a-8d76-4c21-9bd1-803a8cb710dd_jpg.rf.f36602bd225adebb0a0a14f69d6bd471.jpg,640,640,scratch,14,7,497,382
smallscratches_original_14-jpg_2345f84a-8d76-4c21-9bd1-803a8cb710dd_jpg.rf.f36602bd225adebb0a0a14f69d6bd471.jpg,640,640,scratch,384,464,506,513
smallscratches_original_14-jpg_2345f84a-8d76-4c21-9bd1-803a8cb710dd_jpg.rf.f36602bd225adebb0a0a14f69d6bd471.jpg,640,640,scratch,1,379,173,521
smallscratches_original_14-jpg_3237b298-e96b-49fe-bd7a-78a63b08ba69_jpg.rf.38ef454cc7f1b0459aadc98c20b44dae.jpg,640,640,scratch,10,10,369,348
smallscratches_original_14-jpg_3237b298-e96b-49fe-bd7a-78a63b08ba69_jpg.rf.38ef454cc7f1b0459aadc98c20b44dae.jpg,640,640,scratch,309,335,390,492
smallscratches_original_14-jpg_3237b298-e96b-49fe-bd7a-78a63b08ba69_jpg.rf.38ef454cc7f1b0459aadc98c20b44dae.jpg,640,640,scratch,453,399,508,511
smallscratches_original_14-jpg_3237b298-e96b-49fe-bd7a-78a63b08ba69_jpg.rf.38ef454cc7f1b0459aadc98c20b44dae.jpg,640,640,scratch,41,352,156,474
smallscratches_original_14-jpg_3237b298-e96b-49fe-bd7a-78a63b08ba69_jpg.rf.38ef454cc7f1b0459aadc98c20b44dae.jpg,640,640,scratch,378,15,525,184
smallscratches_original_14-jpg_407fbe2a-c68f-428e-8126-b69c86fbf86d_jpg.rf.5c67b9de51082bbf2e2b3e6ce84c16d8.jpg,640,640,scratch,3,1,382,336
smallscratches_original_14-jpg_407fbe2a-c68f-428e-8126-b69c86fbf86d_jpg.rf.5c67b9de51082bbf2e2b3e6ce84c16d8.jpg,640,640,scratch,338,330,516,403
smallscratches_original_14-jpg_407fbe2a-c68f-428e-8126-b69c86fbf86d_jpg.rf.5c67b9de51082bbf2e2b3e6ce84c16d8.jpg,640,640,scratch,404,481,526,537
smallscratches_original_14-jpg_407fbe2a-c68f-428e-8126-b69c86fbf86d_jpg.rf.5c67b9de51082bbf2e2b3e6ce84c16d8.jpg,640,640,scratch,6,352,160,537
smallscratches_original_14-jpg_56dfb672-ca36-40b5-867d-baf0b1040fe2_jpg.rf.65cce3b66800544aef0a3016e944161e.jpg,640,640,scratch,134,29,634,381
smallscratches_original_14-jpg_56dfb672-ca36-40b5-867d-baf0b1040fe2_jpg.rf.65cce3b66800544aef0a3016e944161e.jpg,640,640,scratch,468,402,641,575
smallscratches_original_14-jpg_56dfb672-ca36-40b5-867d-baf0b1040fe2_jpg.rf.65cce3b66800544aef0a3016e944161e.jpg,640,640,scratch,123,441,240,512
smallscratches_original_14-jpg_57988d2f-0183-49ed-9df5-a1dadef81a4d_jpg.rf.2b8a06d0d71681911c7595a212831a40.jpg,640,640,scratch,127,307,314,378
smallscratches_original_14-jpg_57988d2f-0183-49ed-9df5-a1dadef81a4d_jpg.rf.2b8a06d0d71681911c7595a212831a40.jpg,640,640,scratch,111,452,230,529
smallscratches_original_14-jpg_57988d2f-0183-49ed-9df5-a1dadef81a4d_jpg.rf.2b8a06d0d71681911c7595a212831a40.jpg,640,640,scratch,272,149,640,487
smallscratches_original_14-jpg_57988d2f-0183-49ed-9df5-a1dadef81a4d_jpg.rf.2b8a06d0d71681911c7595a212831a40.jpg,640,640,scratch,487,501,641,641
smallscratches_original_14-jpg_5b6338c9-4835-4df1-a23b-ba2b6f5f3b5d_jpg.rf.d2990d29cfab68ff1c43f04bcaf9ca30.jpg,640,640,scratch,475,118,529,253
smallscratches_original_14-jpg_5b6338c9-4835-4df1-a23b-ba2b6f5f3b5d_jpg.rf.d2990d29cfab68ff1c43f04bcaf9ca30.jpg,640,640,scratch,319,120,392,316
smallscratches_original_14-jpg_5b6338c9-4835-4df1-a23b-ba2b6f5f3b5d_jpg.rf.d2990d29cfab68ff1c43f04bcaf9ca30.jpg,640,640,scratch,3,150,130,354
smallscratches_original_14-jpg_5b6338c9-4835-4df1-a23b-ba2b6f5f3b5d_jpg.rf.d2990d29cfab68ff1c43f04bcaf9ca30.jpg,640,640,scratch,1,332,567,639
smallscratches_original_14-jpg_6105a006-860c-4a82-a84a-61ce2bd1a648_jpg.rf.1fe9645887d59e2c6fc7cb5746bda1a2.jpg,640,640,scratch,275,127,382,310
smallscratches_original_14-jpg_6105a006-860c-4a82-a84a-61ce2bd1a648_jpg.rf.1fe9645887d59e2c6fc7cb5746bda1a2.jpg,640,640,scratch,454,106,530,243
smallscratches_original_14-jpg_6105a006-860c-4a82-a84a-61ce2bd1a648_jpg.rf.1fe9645887d59e2c6fc7cb5746bda1a2.jpg,640,640,scratch,1,299,438,641
smallscratches_original_14-jpg_6105a006-860c-4a82-a84a-61ce2bd1a648_jpg.rf.1fe9645887d59e2c6fc7cb5746bda1a2.jpg,640,640,scratch,453,465,640,641
smallscratches_original_14-jpg_6e8aeefc-b050-4319-afc3-ad6342e43d83_jpg.rf.62bc9f44e905018d372ab7ffccf23b4c.jpg,640,640,scratch,336,314,621,387
smallscratches_original_14-jpg_6e8aeefc-b050-4319-afc3-ad6342e43d83_jpg.rf.62bc9f44e905018d372ab7ffccf23b4c.jpg,640,640,scratch,469,536,636,639
smallscratches_original_14-jpg_6e8aeefc-b050-4319-afc3-ad6342e43d83_jpg.rf.62bc9f44e905018d372ab7ffccf23b4c.jpg,640,640,scratch,1,13,375,641
smallscratches_original_14-jpg_70da7411-a738-4a11-9f2f-e90fc47788fc_jpg.rf.9e09aa557fcf9f320df867d06fe5a139.jpg,640,640,scratch,135,34,637,514
smallscratches_original_14-jpg_7a81e69e-1009-47d2-805d-57e4d0de320b_jpg.rf.a513320f78ead0e33bed102cdec706e1.jpg,640,640,scratch,249,138,638,606
smallscratches_original_14-jpg_7a81e69e-1009-47d2-805d-57e4d0de320b_jpg.rf.a513320f78ead0e33bed102cdec706e1.jpg,640,640,scratch,135,136,189,255
smallscratches_original_14-jpg_7a81e69e-1009-47d2-805d-57e4d0de320b_jpg.rf.a513320f78ead0e33bed102cdec706e1.jpg,640,640,scratch,116,490,234,641
smallscratches_original_14-jpg_7c087e84-04d5-4e9c-bbd8-95e4e108a901_jpg.rf.a282080af4e64051031bc5d48d6bbeac.jpg,640,640,scratch,1,33,352,441
smallscratches_original_14-jpg_7c087e84-04d5-4e9c-bbd8-95e4e108a901_jpg.rf.a282080af4e64051031bc5d48d6bbeac.jpg,640,640,scratch,364,320,562,391
smallscratches_original_14-jpg_7c087e84-04d5-4e9c-bbd8-95e4e108a901_jpg.rf.a282080af4e64051031bc5d48d6bbeac.jpg,640,640,scratch,427,498,579,566
smallscratches_original_14-jpg_7c087e84-04d5-4e9c-bbd8-95e4e108a901_jpg.rf.a282080af4e64051031bc5d48d6bbeac.jpg,640,640,scratch,1,453,136,640
smallscratches_original_14-jpg_974226e1-f8cb-4237-adb7-564ca35100cd_jpg.rf.68d924550798e7044defc789a341cc5d.jpg,640,640,scratch,26,32,490,301
smallscratches_original_14-jpg_974226e1-f8cb-4237-adb7-564ca35100cd_jpg.rf.68d924550798e7044defc789a341cc5d.jpg,640,640,scratch,315,323,506,424
smallscratches_original_14-jpg_974226e1-f8cb-4237-adb7-564ca35100cd_jpg.rf.68d924550798e7044defc789a341cc5d.jpg,640,640,scratch,386,496,511,535
smallscratches_original_14-jpg_974226e1-f8cb-4237-adb7-564ca35100cd_jpg.rf.68d924550798e7044defc789a341cc5d.jpg,640,640,scratch,1,338,186,539
smallscratches_original_14-jpg_a7efee5e-d05f-4175-b26a-cabf3bd71091_jpg.rf.a1d92b5068975225017c1beaa8a1db3f.jpg,640,640,scratch,315,318,419,499
smallscratches_original_14-jpg_a7efee5e-d05f-4175-b26a-cabf3bd71091_jpg.rf.a1d92b5068975225017c1beaa8a1db3f.jpg,640,640,scratch,473,389,524,513
smallscratches_original_14-jpg_a7efee5e-d05f-4175-b26a-cabf3bd71091_jpg.rf.a1d92b5068975225017c1beaa8a1db3f.jpg,640,640,scratch,26,306,198,480
smallscratches_original_14-jpg_a7efee5e-d05f-4175-b26a-cabf3bd71091_jpg.rf.a1d92b5068975225017c1beaa8a1db3f.jpg,640,640,scratch,1,19,532,355
smallscratches_original_14-jpg_d4ea25dd-a82a-4df2-8280-1cbd8560648e_jpg.rf.6064b362cdd1e810afb8dc01e5e8eae4.jpg,640,640,scratch,1,21,361,358
smallscratches_original_14-jpg_d4ea25dd-a82a-4df2-8280-1cbd8560648e_jpg.rf.6064b362cdd1e810afb8dc01e5e8eae4.jpg,640,640,scratch,461,394,497,520
smallscratches_original_14-jpg_d4ea25dd-a82a-4df2-8280-1cbd8560648e_jpg.rf.6064b362cdd1e810afb8dc01e5e8eae4.jpg,640,640,scratch,358,4,519,171
smallscratches_original_14-jpg_d4ea25dd-a82a-4df2-8280-1cbd8560648e_jpg.rf.6064b362cdd1e810afb8dc01e5e8eae4.jpg,640,640,scratch,26,304,177,483
smallscratches_original_14-jpg_e2278816-116d-40d3-8bf0-0bcaa529e534_jpg.rf.ebe3ff3278e768ad089518b447ea739c.jpg,640,640,scratch,185,13,641,640
smallscratches_original_14-jpg_e2278816-116d-40d3-8bf0-0bcaa529e534_jpg.rf.ebe3ff3278e768ad089518b447ea739c.jpg,640,640,scratch,117,455,233,516
smallscratches_original_14-jpg_e2278816-116d-40d3-8bf0-0bcaa529e534_jpg.rf.ebe3ff3278e768ad089518b447ea739c.jpg,640,640,scratch,121,312,316,373
smallscratches_original_14-jpg_e3a1fa1c-eda8-4eb8-a725-5fa9ce753161_jpg.rf.cac3034609139acd4bd83e50023facc5.jpg,640,640,scratch,317,27,528,326
smallscratches_original_14-jpg_e3a1fa1c-eda8-4eb8-a725-5fa9ce753161_jpg.rf.cac3034609139acd4bd83e50023facc5.jpg,640,640,scratch,29,238,487,641
smallscratches_original_14-jpg_e55c2b75-553e-463a-8704-907d4dac2e8f_jpg.rf.48d4fd5a8135bb55db4fe4c74f3e3885.jpg,640,640,scratch,2,1,491,359
smallscratches_original_14-jpg_e55c2b75-553e-463a-8704-907d4dac2e8f_jpg.rf.48d4fd5a8135bb55db4fe4c74f3e3885.jpg,640,640,scratch,315,310,504,449
smallscratches_original_14-jpg_e55c2b75-553e-463a-8704-907d4dac2e8f_jpg.rf.48d4fd5a8135bb55db4fe4c74f3e3885.jpg,640,640,scratch,390,552,502,599
smallscratches_original_14-jpg_e9ebeec3-cefc-49df-80fc-71bcf38e19d3_jpg.rf.1ea0da704e8ddc4d7962156d2a029004.jpg,640,640,scratch,26,1,417,347
smallscratches_original_14-jpg_e9ebeec3-cefc-49df-80fc-71bcf38e19d3_jpg.rf.1ea0da704e8ddc4d7962156d2a029004.jpg,640,640,scratch,321,339,414,545
smallscratches_original_14-jpg_e9ebeec3-cefc-49df-80fc-71bcf38e19d3_jpg.rf.1ea0da704e8ddc4d7962156d2a029004.jpg,640,640,scratch,527,420,598,553
smallscratches_original_14-jpg_e9ebeec3-cefc-49df-80fc-71bcf38e19d3_jpg.rf.1ea0da704e8ddc4d7962156d2a029004.jpg,640,640,scratch,439,1,641,143
smallscratches_original_14-jpg_ee202ab1-a2c1-4321-a522-ea980f3904fe_jpg.rf.696a952c321ed8d2c52f3246c7746786.jpg,640,640,scratch,135,67,250,120
smallscratches_original_14-jpg_ee202ab1-a2c1-4321-a522-ea980f3904fe_jpg.rf.696a952c321ed8d2c52f3246c7746786.jpg,640,640,scratch,130,209,314,313
smallscratches_original_14-jpg_ee202ab1-a2c1-4321-a522-ea980f3904fe_jpg.rf.696a952c321ed8d2c52f3246c7746786.jpg,640,640,scratch,142,146,638,640
smallscratches_original_14-jpg_eef96760-a86f-4313-ab8d-65b1936d5480_jpg.rf.fce0303f5c817cc44768b1c0b00bb0f7.jpg,640,640,scratch,593,36,641,225
smallscratches_original_14-jpg_eef96760-a86f-4313-ab8d-65b1936d5480_jpg.rf.fce0303f5c817cc44768b1c0b00bb0f7.jpg,640,640,scratch,327,35,460,306
smallscratches_original_14-jpg_eef96760-a86f-4313-ab8d-65b1936d5480_jpg.rf.fce0303f5c817cc44768b1c0b00bb0f7.jpg,640,640,scratch,1,230,586,635
smallscratches_original_15-jpg_28e7342f-e12d-4947-8357-d3c394bb692c_jpg.rf.1c3b371a1e24679e860e1a1ef54f3b53.jpg,640,640,scratch,326,315,420,641
smallscratches_original_15-jpg_4b6ce30a-1a6f-48b4-92db-73131e8d8b5b_jpg.rf.d50ff64982a7ffa823209b320f004bc0.jpg,640,640,scratch,281,4,394,340
smallscratches_original_15-jpg_57ae17d8-42d0-41ce-b741-9ad211b88ae9_jpg.rf.90fb040be3aa389a288bb32222072746.jpg,640,640,scratch,1,333,309,386
smallscratches_original_15-jpg_5964b861-da5c-479c-9815-dbae6dc344bd_jpg.rf.585ceea61a53fae5bce347a47fb79ff5.jpg,640,640,scratch,230,315,303,641
smallscratches_original_15-jpg_5ba50a65-0bc6-446a-ab67-29f5ef7bcca5_jpg.rf.a0d186fc172f51e7003d192e930001ff.jpg,640,640,scratch,330,217,641,313
smallscratches_original_15-jpg_61ee6a81-3cf3-467b-a5aa-bc370ea7d414_jpg.rf.edbcb8366c431fa8c7833330f23099b4.jpg,640,640,scratch,310,353,637,458
smallscratches_original_15-jpg_68427ada-2609-4b5b-bff1-946373831f01_jpg.rf.5549d957d75d0ca28981536a5b69b402.jpg,640,640,scratch,324,261,625,419
smallscratches_original_15-jpg_6dbd0071-1286-49b1-bf8c-a78547644e82_jpg.rf.fd5f4a4d9de2bc024ed64dd7fd513151.jpg,640,640,scratch,3,347,336,463
smallscratches_original_15-jpg_747340e5-cebd-4f42-8326-c226e6ca25b7_jpg.rf.37c4895de765c980800474a89fe7dbd8.jpg,640,640,scratch,310,337,637,426
smallscratches_original_15-jpg_78a35376-1c83-4c50-be28-b392b2f9a366_jpg.rf.13adc25ceb3f02478e7db678041909d4.jpg,640,640,scratch,1,267,309,441
smallscratches_original_15-jpg_7c009b95-8fd2-47d0-a6cc-3305fd977e53_jpg.rf.6c1da249fb81cc5c2421905a516d6211.jpg,640,640,scratch,321,321,641,370
smallscratches_original_15-jpg_7cc3ea87-66e7-46c5-b336-3a413b4d0498_jpg.rf.b28cfd4b2c58f67fd05ca29c8b17a7b8.jpg,640,640,scratch,289,3,402,327
smallscratches_original_15-jpg_9582053a-9f16-448e-a9c5-7303001dda65_jpg.rf.40b51815ad318920cc10bf4bac4f9dd1.jpg,640,640,scratch,120,292,324,384
smallscratches_original_15-jpg_9bc88375-892e-4c3a-b0ac-8ef4eb073e56_jpg.rf.7cca499ed0df6d1ee6c9c34c9797463f.jpg,640,640,scratch,146,321,320,388
smallscratches_original_15-jpg_a040091c-37cd-4021-b805-8dee1dae1c27_jpg.rf.1c245d52e5edac74a537f64e93e3cf16.jpg,640,640,scratch,267,66,330,333
smallscratches_original_15-jpg_d2cf75ad-61ba-454b-b220-69997dab2176_jpg.rf.828bc2091da5ca366edb996f3d8d7873.jpg,640,640,scratch,347,241,601,349
smallscratches_original_15-jpg_e0f98477-bd8e-415f-8479-2c3b54151049_jpg.rf.bff3be95ddd668091c4cb515a38553af.jpg,640,640,scratch,21,306,321,385
smallscratches_original_15-jpg_fc5aef31-22ea-414c-acff-21784f606fb1_jpg.rf.45d87a10368ecd742f01182740a938db.jpg,640,640,scratch,183,338,322,402
smallscratches_original_16-jpg_062ac099-3aea-4aad-9fe7-465a218d2be4_jpg.rf.e0f2448fa3f2576afd504a03e4dc4616.jpg,640,640,scratch,195,261,376,311
smallscratches_original_16-jpg_0e11d427-604c-47fd-90cf-9c92d8b79c14_jpg.rf.60c1410cec8ffe07de4aaa3acad99b72.jpg,640,640,scratch,192,238,398,283
smallscratches_original_16-jpg_0e11d427-604c-47fd-90cf-9c92d8b79c14_jpg.rf.60c1410cec8ffe07de4aaa3acad99b72.jpg,640,640,scratch,211,310,337,489
smallscratches_original_16-jpg_0fcba775-80ec-4ad1-8103-cf97a2ec88f6_jpg.rf.a1264f18ce77e399aceaecf93fe4cebd.jpg,640,640,scratch,216,215,371,338
smallscratches_original_16-jpg_0fcba775-80ec-4ad1-8103-cf97a2ec88f6_jpg.rf.a1264f18ce77e399aceaecf93fe4cebd.jpg,640,640,scratch,239,354,342,471
smallscratches_original_16-jpg_1612b67f-51d0-4fe8-910a-d4acc20eb0d2_jpg.rf.56a7a74cfa849b7925bfb679c4776816.jpg,640,640,scratch,272,258,451,312
smallscratches_original_16-jpg_1612b67f-51d0-4fe8-910a-d4acc20eb0d2_jpg.rf.56a7a74cfa849b7925bfb679c4776816.jpg,640,640,scratch,310,329,387,450
smallscratches_original_16-jpg_16cf129c-84ff-4eea-b9f2-d486384d94ad_jpg.rf.1f28a6628a1b4adeefcb4c715b228b8b.jpg,640,640,scratch,258,216,476,294
smallscratches_original_16-jpg_16cf129c-84ff-4eea-b9f2-d486384d94ad_jpg.rf.1f28a6628a1b4adeefcb4c715b228b8b.jpg,640,640,scratch,315,312,379,490
smallscratches_original_16-jpg_18e4f5db-4eb6-4568-9463-4bb2b55b6c83_jpg.rf.4af9359c7a7784836c6577f673653b4c.jpg,640,640,scratch,241,267,312,473
